_id,title,price,currency,location_address,location_city,location_state,location_lat,location_lng,characteristics_bedrooms,characteristics_bathrooms,characteristics_garages,characteristics_area,description,url,district_id,district_name,neighborhood_id,neighborhood_name,extras_Construido,extras_Terreno,extras_Estado,extras_Año construcción,extras_Churrasqueras,extras_Comedor de Diario,extras_Dependencias de Servicio,extras_Jardín,extras_Entrega,extras_Aire Acondicionado,extras_Calefacción,extras_Baulera,extras_Gas Natural,extras_Condominio Cerrado,extras_Club House,extras_Piscina,extras_Sala de Juegos,extras_Gimnasio,extras_Preparada adultos mayores,extras_Preparada para accesibilidad,extras_Amoblado,extras_Monoambiente,extras_Gastos Comunes,extras_Parqueo,extras_Seguridad - Sistema,extras_Estacionamiento,extras_Cocina,extras_Sauna,extras_Casa,extras_Norte,extras_Gas,extras_Zona Tranquila,extras_Este,extras_Residencial,extras_A estrenar,extras_Agua potable,extras_Area Escolar,extras_Casa de Campo,extras_Cerca de Autopista,extras_Hospital cercano,extras_Terraza,extras_Aire Acondicionado Central,extras_Sureste,extras_Alcantarillado,extras_Cable,extras_Cámara de seguridad,extras_Electricidad,extras_Tanque de Agua,extras_Cerca de Avenida,extras_Iglesia cerca,extras_Plaza cerca,extras_Zona Concurrida,extras_Zona Turística,extras_Lavandería (en depto.),extras_Medidor de Agua Individual,extras_Cerca de Aeropuerto,extras_Comercios cercanos,extras_Gimnasio cercano,extras_Lavandería (en edificio),extras_Techo Plano,extras_Fumar está permitido,extras_Galpón,extras_Hall de Entrada,extras_Ceramica,extras_Ladrillo,extras_Madera,extras_Piedra,extras_Textura,extras_Yeso,extras_Acceso a Internet de alta velocidad (fibra óptica),extras_Salida Emergencia Disponible,extras_Sur,extras_Acceso silla de ruedas,extras_Seguridad - Vigilancia,extras_Electric Vehicle Charge Station,extras_Medidor de Gas Individual,extras_Sin calefacción,extras_Todo electrico,extras_Cerca a Campo de Golf,extras_Baño de Servicio,extras_Edificio Antiguo,extras_Noreste,extras_Balcón,extras_Balcón Terraza,extras_Sistema de Seguridad,extras_Vestidor,extras_Servicio de conserjería,extras_Estación de tren cerca,extras_Sistema de Alarma,extras_Conserje disponible,extras_Cuarto de Juegos,extras_Paneles Solares,extras_Paneles Externos,extras_Tableta,extras_Garage con Puerta Automática,extras_Gimnasio de deportes,extras_Generador Eléctrico,extras_Portero Eléctrico,extras_Generador Eléctrico de Emergencia,extras_Ascensor,extras_Noroeste,extras_Suroeste,extras_Centro Histórico,extras_Estufa a gas,extras_Frente al Lago,extras_TCP/IP,extras_Oeste,extras_Edificio Nuevo,extras_Salida Emergencia,extras_Establo,extras_Estufa de calentamiento,extras_Jacuzzi,extras_Communal Pool,extras_Dispositivo de intercomunicación con monitor de televisión
66e261354a4b73fa90735008,AMPLIA CASA EN VENTA,155000,USD,Noreste,Santa Cruz de la Sierra,Santa Cruz,-17.728576,-63.13125,8,5,0,363,"AMPLIA CASA EN VENTA UBICACIÓN: Barrio El Progreso C/ 16 de Julio # 1119, Zona 8vo anillo Cambódromo. SUPERFICIE DEL TERRENO: 360 m2 SUPERFICIE CONSTRUIDA: 363 m2 DESCRIPCIÓN: NIVEL BAJO: •     Cochera •     depósito • sala de negocios •     cocina •     comedor • Patio pequeño • 2 dormitorios con baño privado • 2 habitaciones con baño para compartir • Gran galería • Lavandería interior ULTIMO PISO: • 2 DPTO gemelas •     Sala de estar •     Cocina •     2 dormitorios • 1 baño •     Lavadero • Patio trasero AMPLIA CASA EN VENTA UBICACIÓN: Barrio El Progreso C/ 16 de Julio # 1119, Zona 8vo anillo Cambódromo. SUPERFICIE DEL TERRENO: 360 m2 SUPERFICIE CONSTRUIDA: 363 m2 DESCRIPCIÓN: NIVEL BAJO: •     Cochera •     depósito • sala de negocios •     cocina •     comedor • Patio pequeño • 2 dormitorios con baño privado • 2 habitaciones con baño para compartir • Gran galería • Lavandería interior ULTIMO PISO: • 2 DPTO gemelas •     Sala de estar •     Cocina •     2 dormitorios • 1 baño •     Lavadero • Patio trasero PRECIO DE VENTA: U$ 160.000 CADA OFICINA ES DE PROPIEDAD INDEPENDIENTE AMPLIA CASA EN VENTA UBICACIÓN: Barrio El Progreso C/ 16 de Julio # 1119, Zona 8vo anillo Cambódromo. SUPERFICIE DEL TERRENO: 360 m2 SUPERFICIE CONSTRUIDA: 363 m2 DESCRIPCIÓN: NIVEL BAJO: •     Cochera •     depósito • sala de negocios •     cocina •     comedor • Patio pequeño • 2 dormitorios con baño privado • 2 habitaciones con baño para compartir • Gran galería • Lavandería interior ULTIMO PISO: • 2 DPTO gemelas •     Sala de estar •     Cocina •     2 dormitorios • 1 baño •     Lavadero • Patio trasero PRECIO DE VENTA: U$ 160.000 CADA OFICINA ES DE PROPIEDAD INDEPENDIENTE AMPLIA CASA EN VENTA UBICACIÓN: Barrio El Progreso C/ 16 de Julio # 1119, Zona 8vo anillo Cambódromo. SUPERFICIE DEL TERRENO: 360 m2 SUPERFICIE CONSTRUIDA: 363 m2 DESCRIPCIÓN: NIVEL BAJO: •     Cochera •     depósito • sala de negocios •     cocina •     comedor • Patio pequeño • 2 dormitorios con baño privado • 2 habitaciones con baño para compartir • Gran galería • Lavandería interior ULTIMO PISO: • 2 DPTO gemelas •     Sala de estar •     Cocina •     2 dormitorios • 1 baño •     Lavadero • Patio trasero PRECIO DE VENTA: U$ 160.000 CADA OFICINA ES DE PROPIEDAD INDEPENDIENTE AMPLIA CASA EN VENTA UBICACIÓN: Barrio El Progreso C/ 16 de Julio # 1119, Zona 8vo anillo Cambódromo. SUPERFICIE DEL TERRENO: 360 m2 SUPERFICIE CONSTRUIDA: 363 m2 DESCRIPCIÓN: NIVEL BAJO: •     Cochera •     depósito • sala de negocios •     cocina •     comedor • Patio pequeño • 2 dormitorios con baño privado • 2 habitaciones con baño para compartir • Gran galería • Lavandería interior ULTIMO PISO: • 2 DPTO gemelas •     Sala de estar •     Cocina •     2 dormitorios • 1 baño •     Lavadero • Patio trasero PRECIO DE VENTA: U$ 160.000 CADA OFICINA ES DE PROPIEDAD INDEPENDIENTE",https://www.remax.bo/es-bo/propiedades/casa-con-espacio-comercial/en-venta/santa-cruz-de-la-sierra/b-el-progreso-c-16-de-julio-1119/120033083-1,,,,,,360,,2017,,,,,,,,,,,,,,,,,true,,,true,,,true,,true,,true,true,,,,true,true,,,,true,,,true,true,,true,,true,,,true,,true,true,,true,,,,,,true,,true,,,true,,,,,,true,,true,,true,,true,,true,true,,,true,,,,,,,,,,,,,,,,,,true,,,,,,,,,,
66e261364a4b73fa90735009,CASA A ESTRENAR EN 7MO ANILLO ALEMANA,155000,USD,"AV.ALEMANA 7MO ANILLO - Av, alemana,zona norte entre 7mo y 8 vo anillo - Norte",Santa Cruz de la Sierra,Santa Cruz,-17.731298,-63.152447,3,3,0,180,"Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u Hermosa casa en pre-venta Casas de 2 plantas En Av, alemana,zona norte entre 7mo y 8 vo anillo Característica: Sup.de terreno 210 m2 Sup.construido 180m2 🏠 3 dormitorios ( 1 en suite) 🏠 sala de tv. 🏠 living, comedor 🏠 cocina c/ comedor de diario 🏠 escritorio 🏠 churrasquera c/ galería 🏠 Dependencia de servicios y lavanderia Con piscina /0pcional (7000$ ) Precio : 155000$ c/u",https://www.remax.bo/es-bo/propiedades/casa-en-esquina/en-venta/santa-cruz-de-la-sierra/avalemana-7mo-anillo-av-alemanazona-norte-entre-7mo-y-8-vo-anillo/120016093-18,66dcbd22a46589def182f7de,Distrito 5,66dcc6c33840614c09d0df3d,Barrio Santa Isabel.,,210,,2023,,,,true,,,,,,,,true,,,,,true,,,,true,true,true,,true,true,true,,,true,true,true,,,,true,true,,,true,true,,,,true,true,true,,,,,,,true,true,true,,,,true,true,true,true,true,true,,true,,,true,,,,,,true,,,true,true,true,true,true,true,,,,true,true,true,,,true,,,,,,,,,,,,,true,,,,
66e261364a4b73fa9073500a,CASA CON 12 DE FRENTE CANAL ISUTO 4TO ANILLO,155000,USD,"CANAL ISUTO,4TO ANILLO,CALLE TILUCHI N°20 - Noroeste",Santa Cruz de la Sierra,Santa Cruz,-17.74885,-63.191493,4,2,0,194,🏠𝐂𝐀𝐒𝐀 𝐂𝐎𝐍 𝟏𝟐 𝐃𝐄 𝐅𝐑𝐄𝐍𝐓𝐄 𝐂𝐎𝐍 𝐔𝐁𝐈𝐂𝐀𝐂𝐈𝐎́𝐍 𝐄𝐒𝐓𝐑𝐀𝐓𝐄́𝐆𝐈𝐂𝐀 𝐄𝐍 𝟒𝐓𝐎 𝐀𝐍𝐈𝐋𝐋𝐎 𝐂𝐀𝐍𝐀𝐋 𝐈𝐒𝐔𝐓𝐎 ‼️ ✅300 m2 De Terreno ✅194 m2 Construidos ✅4 Dormitorios 💰$us 155.000 📲Agenda tu visita,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/canal-isuto4to-anillocalle-tiluchi-n%C2%B020/120016002-337,66dcbd22a46589def182f7da,Distrito Municipal 1,66dcc6c23840614c09d0df3a,Barrio el Manchon,,300,,2015,,,,,,true,,,,,,,,,,,true,,,true,,true,true,,true,true,true,true,,true,,true,true,,true,true,,true,,true,true,,,true,true,true,true,true,,,,,true,true,,,,,true,true,true,true,,true,,,,,true,,,,,,,true,,,true,,,,,,,,,,,,,,,,,,true,,true,true,,,,,,,,,,
66e261364a4b73fa9073500b,AMPLIA CASA ELEGANTE| BARRIO JARDIN LATINO,153017.24,USD,"Santa Cruz de la Sierra, Andrés Ibáñez, Santa Cruz",Santa Cruz de la Sierra,Santa Cruz,-17.81483964,-63.22696477,5,4,0,185,"📍 BARRIO JARDIN LATINO - 6° ANILLO RADIAL 17 1/2 Dimensión: Sup. Terreno: 359,69m2 Sup. Construida: 185,31m2 Descripción: - 3 dormitorio en suit -Portón eléctrico -Techo de perbola -Baño compartido -Sala Comedor -Cocina mueble alto y bajo - box baño -Jardín interno -Puerta de blindex -Parqueo para 4 vehículos -Churrasquera -2 dormitorios en la parte trasera -Baño compartido 💰Precio de venta: 142.000 $us.",https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/125001284-109,66dcbd23a46589def182f7e3,Distrito 10,66dcc6be3840614c09d0df2c,Barrio el periodista,,359,,2009,,,,true,,true,,,,,,,,true,,,,,,true,,true,true,,true,,true,true,,true,true,true,true,,,true,,true,,true,true,,true,,true,true,true,true,,,,,,true,,,true,,true,true,true,true,,,,true,,true,true,,,,,true,,true,,,,,,true,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
66e261364a4b73fa9073500c,Amplia casa en venta,150862.07,USD,"Radial 13, Zona La Colorada, Calle Alma Cruceña #1 - La Colorada",Santa Cruz de la Sierra,Santa Cruz,-17.826614,-63.174906,10,5,0,130,"Amplia casa en venta A tan solo 150.000 $us. Radial 13, Zona La Colorada, Calle Alma Cruceña #165 entre 4 y 5 anillo. Sup.: 302.71 m² PLANTA BAJA 1 tienda 6 dormitorios 2 baños Área de lavandería Patio techado Garaje techado PLANTA ALTA 1 Departamento con 2 dormitorios, baño, cocina y depósito 2 Dormitorios con baño La zona es bastante tranquila, cerca de parques, centros médicos, mercados y pasa transporte público sobre la calle.",https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/radial-13-zona-la-colorada-calle-alma-crucena-1/125002207-48,66dcbd23a46589def182f7e2,Distrito 9Â ,66dcc6c43840614c09d0df40,BARRIO PRIMAVERA,,302.71,,2000,,,,,,,,,,,,,,,,,,,,true,,true,,,true,,,true,,,,true,,,,true,,,,,true,,true,,true,true,true,true,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261374a4b73fa9073500d,AMPLIA CASA EN ESQUINA,150862.07,USD,15 Urb San Jorge - Norte,Santa Cruz de la Sierra,Santa Cruz,-17.629978,-63.160908,3,2,6,285,"Casa de dos plantas: En la planta baja esta una la sala y comedor, cocina y comedor de diario tipo americano, despensa y cuarto de lavado. Baño de visitas y dos dormitorios, de los cuales uno es en suite (Baño) En la Planta Alta se encuentra la suite principal con un vestidor de 7m2, y la sala de Tv abierta con vista al living y comedor Tiene un amplio Jardin con una galería y garage techado para unas 4 movilidades y 2 al aire libre",https://www.remax.bo/es-bo/propiedades/casa-en-esquina/en-venta/santa-cruz-de-la-sierra/15-urb-san-jorge/120034081-14,,,,,,598,,2020,,,,true,,true,,,,,,,,,,,,,,true,,true,true,,true,true,,true,,true,,true,,true,true,,,,,,true,,true,,true,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,true,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261374a4b73fa9073500e,CASA EN VENTA,150000,USD,Santos Dumont 6to anillo - Sureste,Santa Cruz de la Sierra,Santa Cruz,-17.841485,-63.183779,4,4,0,100,,https://www.remax.bo/es-bo/propiedades/casa-en-esquina/en-venta/santa-cruz-de-la-sierra/santos-dumont-6to-anillo/120045082-3,66dcbd23a46589def182f7e2,Distrito 9Â ,66dcc6c33840614c09d0df3c,Barrio Saguapac sur,,96,,2020,,,,true,,,,,,,,,,,,,,,,,,true,true,,true,,true,,,true,,true,true,,,true,,,true,true,true,,true,true,true,true,true,true,,,true,,true,true,,,,,,true,true,true,,true,,,,,,,,,,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261374a4b73fa9073500f,Casa amplia en Venta en Urbanización Privada,150000,USD,"Santa Cruz de la Sierra, Andrés Ibáñez, Santa Cruz",Santa Cruz de la Sierra,Santa Cruz,-17.7631082,-63.0153396,10,6,3,500,"Casa amplia en Venta en Urbanización Privada a Precio de Remate Terreno. 478,29mt2 Construidos. 500mt2 Características Planta Baja -hall de ingreso techado -Jardines -Garaje para 3 Vehículos -Salón de eventos - Living-comedor -Cocina Amplia Semi equipada, Cajoneria Alta y baja -1 Dormitorio en suite, con Aire acondicionado, vestidor amoblado, baño privado -2 dormitorios Amplios con Roperos -baño a compartir Planta 1 -Sala Comedor - cocina -5 Dormitorios -baño Compartido -área de servicio con baño de servicio -Churrasquera totalmente Equipada con mueblería de cocina completa -Balcón Planta2 -1 departamento de 1 dormitorio, baño privado La casa esta ubicada en el condominio Rancho Taura, tiene Piscina privada, jacuzzi, sauna.",https://www.remax.bo/es-bo/propiedades/casa-en-esquina/en-venta/santa-cruz-de-la-sierra/120042052-91,,,,,,478.29,,2014,,,,,,true,true,,,,,true,,,,,true,,,true,,,true,true,true,,true,true,true,,,true,,,,,true,,,,true,,true,,true,true,true,true,,,true,,,,true,,,,true,true,,,true,true,true,true,,,,,,,,,,true,,,true,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,
66e261374a4b73fa90735010,CASA COMERCIAL EN VENTA,150000,USD,Zona este- Av. Montecristo Av. Principal los Chaco - Zona este- Av. Montecristo Av. Principal los Chaco - Este,Santa Cruz de la Sierra,Santa Cruz,-17.761892,-63.114248,5,3,0,306,"CASA COMERCIAL EN VENTA Casa para vivienda que también se puede usar comercialmente, en una zona de crecimiento comercial Cerca a hospitales, mercado. Ubicación: Zona Este. Av. Montecristo- Av. Principal Los Chacos, Calle 5 superficie de terreno: 345.84 m2 Superficie construida: 306 m2 Caracteristicas: PLANTA ALTA 3 Dormitorios (1 en suite) Living comedor Baño Cocina PLANTA BAJA 2 Dormitorios Living comedor Baño Cocina 3 áreas de lavanderias independientes Parqueo Dos locales comerciales de 40 m2 cada uno aproximadamente Precio de venta: USD 150,000.- CASA COMERCIAL EN VENTA Casa para vivienda que también se puede usar comercialmente, en una zona de crecimiento comercial Cerca a hospitales, mercado. Ubicación: Zona Este. Av. Montecristo- Av. Principal Los Chacos, Calle 5 superficie de terreno: 345.84 m2 Superficie construida: 306 m2 Caracteristicas: PLANTA ALTA 3 Dormitorios (1 en suite) Living comedor Baño Cocina PLANTA BAJA 2 Dormitorios Living comedor Baño Cocina 3 áreas de lavanderias independientes Parqueo Dos locales comerciales de 40 m2 cada uno aproximadamente Precio de venta: USD 150,000.- CASA COMERCIAL EN VENTA Casa para vivienda que también se puede usar comercialmente, en una zona de crecimiento comercial Cerca a hospitales, mercado. Ubicación: Zona Este. Av. Montecristo- Av. Principal Los Chacos, Calle 5 superficie de terreno: 345.84 m2 Superficie construida: 306 m2 Caracteristicas: PLANTA ALTA 3 Dormitorios (1 en suite) Living comedor Baño Cocina PLANTA BAJA 2 Dormitorios Living comedor Baño Cocina 3 áreas de lavanderias independientes Parqueo Dos locales comerciales de 40 m2 cada uno aproximadamente Precio de venta: USD 150,000.- CASA COMERCIAL EN VENTA Casa para vivienda que también se puede usar comercialmente, en una zona de crecimiento comercial Cerca a hospitales, mercado. Ubicación: Zona Este. Av. Montecristo- Av. Principal Los Chacos, Calle 5 superficie de terreno: 345.84 m2 Superficie construida: 306 m2 Caracteristicas: PLANTA ALTA 3 Dormitorios (1 en suite) Living comedor Baño Cocina PLANTA BAJA 2 Dormitorios Living comedor Baño Cocina 3 áreas de lavanderias independientes Parqueo Dos locales comerciales de 40 m2 cada uno aproximadamente Precio de venta: USD 150,000.-",https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/zona-este-av-montecristo-av-principal-los-chaco-zona-este-av-montecristo-av-principal-los-chaco/120034093-220,66dcbd22a46589def182f7df,Distrito 6,66dcc6c43840614c09d0df41,Barrio las Pampita,,356,,2013,,,,,,,,,,,,,,,,,,,,,,,true,,true,,,,true,,,true,,,,true,,,,true,true,,true,,true,,,true,,,,,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261384a4b73fa90735011,"Casa de 02 dos plantas en Venta, Zona Los Lotes",150000,USD,Sureste,Santa Cruz de la Sierra,Santa Cruz,-17.854842,-63.173318,5,3,0,260,"Casa de 02 Plantas, Construcción en muy buen estado de mantenimiento. 05 habitaciones; 01 habitación en suite, 03 dormitorios con baño a compartir en planta alta. 01 ambiente utilizado como escritorio en planta baja, también puede ser dormitorio. Balcón en la suite principal. 03 baños completos. Área de servicio, espacio para lavadora y secadora. Detalles en madera en los perfiles de las gradas y en los marcos de las puertas. Instalación en toda la construcción de agua caliente mediante calefon a gas. Instalación de luces en la piscina, el piso del hall de ingreso a la casa y en las gradas. Con piscina, churrasquera y un pequeño bar. Con patio delante y atrás de la casa. Puertas blindex de separación entre la casa y la churrasquera y sala de estar. Cocina con isla tipo americana Cajonería alta media y baja de madera, en la cocina. Horno, cocina y microondas empotrados.",https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/120034122-10,66dcbd23a46589def182f7e5,Distrito 12,66dcc6c53840614c09d0df45,Barrio Palma Real,,278.52,,2015,,,,true,,,,,,,,true,,,,,,,,true,,true,true,,true,,,true,true,,,,,,,,,,true,,true,,true,,true,,,,,,true,,,,,,,,,true,true,true,true,true,true,,,true,,,,,,,,true,,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261384a4b73fa90735012,🔥AMPLIA CASA COMERCIAL| ZONA VILLA 1° DE MAYO,149000,USD,5TO ANILLO AV. COLECTORA ESQ. ROSITA - Este,Santa Cruz de la Sierra,Santa Cruz,-17.799162,-63.115163,2,1,0,30,"📍 ZONA VILLA 1° DE MAYO - BARRIO LA MOLIENDITA – CERCA DE AV.LIBERTADORES Dimensión: Sup. Terreno: 715,44m2 Sup. Construida: 24,00m2 Descripción: Planta Baja -Cocina -2 habitaciones - 1 baño compartido - Área Lavandería - Amplia patio – espacio techado 💰Precio de venta: 149.000 $us.",https://www.remax.bo/es-bo/propiedades/casa-con-espacio-comercial/en-venta/santa-cruz-de-la-sierra/5to-anillo-av-colectora-esq-rosita/125001284-93,66dcbd22a46589def182f7e0,Distrito 7,66dcc6bf3840614c09d0df2e,Barrio 5 de Noviembre,,715.44,,2010,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e261384a4b73fa90735013,CASA COMERCIAL EN VENTA SOBRE AVENIDA ZONA NORTE,148000,USD,Norte,Santa Cruz de la Sierra,Santa Cruz,-17.734062,-63.175001,1,1,2,240,"CASA COMERCIAL SOBRE AVENIDA PRINCIPAL AV. SAN SILVESTRE, 5to Anillo Banzer Terreno 298,50 m2 Construcción 240 m2 1 Dormitorio con vestidor 2 Dormitorios Baño a compartir Sala Baño de visitas Cocina independiente Patio trasero Terraza",https://www.remax.bo/es-bo/propiedades/casa-con-espacio-comercial/en-venta/santa-cruz-de-la-sierra/125001310-48,66dcbd22a46589def182f7de,Distrito 5,66dcc6c33840614c09d0df3d,Barrio Santa Isabel.,,298,,2024,,,,,,,,,,,,true,,,,,,,,true,true,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
66e261384a4b73fa90735014,CASA EN VENTA COND. VALLE NORTE,146000,USD,Norte,Santa Cruz de la Sierra,Santa Cruz,-17.703247,-63.166688,3,3,2,0,"CASA EN VENTA - Condominio Valle Norte uno - Superficie: 336.36 - Construcción: 200.47 Planta baja: - Living comedor - depósito - Amplia cocina amoblada con muebles altos y bajos, extractor, horno eléctrico, cocina y encimera - Despensa amoblada - Dependencia de Servicio con ropero empotrado, baño completo con Box - Área de lavandería - Patio trasero con jardín amplio - Churrasquera - Baño de visita Planta alta: - 1 dormitorios uno en suite con balcón - 2 dormitorios con roperos empotrados - baño compartir - Sala de estar Todos los ambientes con aires acondicionados Amplio parqueo ingreso Directo al patio trasero",https://www.remax.bo/es-bo/propiedades/casa-en-esquina/en-venta/santa-cruz-de-la-sierra/120047028-43,66dcbd22a46589def182f7de,Distrito 5,66dcc6c33840614c09d0df3d,Barrio Santa Isabel.,,336,,2013,,,,,,,,,,,,true,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
66e261394a4b73fa90735015,CASA A PRECIO DE TERRENO,145000,USD,A una cuadra del 3er Anillo y AV escuadron velasco - Sur,Santa Cruz de la Sierra,Santa Cruz,-17.808923,-63.197951,11,2,0,213,,https://www.remax.bo/es-bo/propiedades/casa/en-venta/santa-cruz-de-la-sierra/a-una-cuadra-del-3er-anillo-y-av-escuadron-velasco/120064015-25,66dcbd22a46589def182f7dd,Distrito Municipal 4Â ,66dcc6bc3840614c09d0df23,BARRIO URBARI,,350,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
